scenario,workflow_yaml,agents_used,num_agents,num_steps,complexity,is_valid,error_message
"""Gather customer feedback from our website and social media, extract key sentiments and trends, validate the findings, and create a comprehensive report with visualizations for our upcoming product strategy meeting.""","assets:
  customer_feedback_data:
    agent: UserInputAgent
    description: ""Gather customer feedback from website and social media""
    type: text
    checks:
      - ""no_empty_values: [feedback_text]""
  
  extracted_sentiments:
    agent: DocumentRetrieverAgent
    description: ""Extract key sentiments from customer feedback data""
    type: text
    inputs: [customer_feedback_data]
    checks:
      - ""no_empty_values: [sentiment_text]""

  structured_sentiment_table:
    agent: NumericalSequencesAgent
    description: ""Reshape extracted sentiments into structured table format""
    type: table
    inputs: [extracted_sentiments]
    checks:
      - ""row_count > 0""
      - ""columns: [sentiment, sentiment_score]""
      - ""sentiment_score between -1 and 1""

  validated_sentiment_table:
    agent: ReviewerAgent
    description: ""Validate sentiment data for accuracy and consistency""
    type: table
    inputs: [structured_sentiment_table]
    checks:
      - ""row_count >= structured_sentiment_table.row_count * 0.95""
      - ""no_null_values: [sentiment, sentiment_score]""

  comprehensive_report:
    agent: AnswererAgent
    description: ""Combine validated sentiments into a comprehensive report""
    type: table
    inputs: [validated_sentiment_table]
    checks:
      - ""row_count > 0""
      - ""columns: [summary, insights]""

  sentiment_visualization:
    agent: VisualizationAgent
    description: ""Create visual representation of sentiment trends""
    type: image
    inputs: [validated_sentiment_table]
    checks:
      - ""file_size < 5MB""
      - ""format: png""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'UserInputAgent', 'VisualizationAgent', 'ReviewerAgent', 'AnswererAgent']",6,6,complex_tree,True,
"""Collect recent articles on renewable energy from various web sources, analyze the trends and patterns in the data, validate the findings against our internal reports, and create a comprehensive visual presentation summarizing the insights for our upcoming sustainability conference.""","assets:
  recent_articles_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract recent articles on renewable energy from DuckDuckGo""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, publication_date, snippet]""
      - ""no_empty_values: [title, url]""

  additional_articles_data:
    agent: BraveSearchAgent
    description: ""Extract additional articles on renewable energy from Brave Search""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, publication_date, snippet]""
      - ""no_empty_values: [title, url]""

  combined_articles_data:
    agent: UrlRetrieverAgent
    description: ""Combine articles from different sources into a structured summary""
    type: table
    inputs: [recent_articles_data, additional_articles_data]
    checks:
      - ""row_count == recent_articles_data.row_count + additional_articles_data.row_count""
      - ""columns: [title, url, publication_date, snippet]""

  trend_analysis_model:
    agent: MleAgent
    description: ""Analyze articles to extract trends and patterns in renewable energy""
    type: model
    inputs: [combined_articles_data]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [keywords, sentiment, publication_date]""

  validated_trend_analysis:
    agent: ReviewerAgent
    description: ""Validate trends against internal reports for accuracy""
    type: table
    inputs: [combined_articles_data]
    checks:
      - ""row_count >= combined_articles_data.row_count * 0.95""
      - ""no_null_values: [title, url]""

  trend_visualization_chart:
    agent: VisualizationAgent
    description: ""Create visual representation of analyzed trends in renewable energy""
    type: image
    inputs: [validated_trend_analysis]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'MleAgent', 'UrlRetrieverAgent', 'BraveSearchAgent']",6,6,complex_tree,True,
"""Gather recent research articles on renewable energy from multiple sources, extract key insights, analyze trends in the data, validate the findings, and produce a comprehensive report with visualizations for our upcoming presentation.""","assets:
  renewable_energy_articles:
    agent: BraveSearchAgent
    description: ""Gather recent research articles on renewable energy from Brave search API""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet, publication_date]""
      - ""no_empty_values: [title, url]""

  extracted_insights:
    agent: DocumentRetrieverAgent
    description: ""Extract key insights from renewable energy articles""
    type: text
    inputs: [renewable_energy_articles]
    checks:
      - ""length > 100""
      - ""no_empty_values: [text]""

  structured_insights_table:
    agent: NumericalSequencesAgent
    description: ""Reshape extracted insights into structured table format""
    type: table
    inputs: [extracted_insights]
    checks:
      - ""row_count >= 1""
      - ""columns: [insight, relevance_score]""
      - ""relevance_score >= 0""

  trend_analysis_model:
    agent: MleAgent
    description: ""Analyze structured insights to create a trend analysis model""
    type: model
    inputs: [structured_insights_table]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [insight, relevance_score]""

  validated_trends:
    agent: ReviewerAgent
    description: ""Validate the findings from the trend analysis model""
    type: table
    inputs: [structured_insights_table]
    checks:
      - ""row_count >= structured_insights_table.row_count * 0.95""
      - ""no_null_values: [insight]""

  comprehensive_report:
    agent: AnswererAgent
    description: ""Create a comprehensive report from validated trends""
    type: table
    inputs: [validated_trends]
    checks:
      - ""row_count >= 1""
      - ""columns: [summary, insights, recommendations]""

  visual_report_chart:
    agent: VisualizationAgent
    description: ""Generate visualizations for the comprehensive report""
    type: image
    inputs: [comprehensive_report]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'VisualizationAgent', 'MleAgent', 'ReviewerAgent', 'AnswererAgent', 'BraveSearchAgent']",7,7,complex_tree,True,
"""Conduct a comprehensive market analysis by gathering the latest financial reports from various sources, extracting key metrics, synthesizing the data into structured tables, validating the findings, and creating a visual presentation to highlight trends and insights.""","assets:
  latest_financial_reports:
    agent: DuckDuckGoSearchAgent
    description: ""Extract the latest financial reports from DuckDuckGo search API""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [report_title, publication_date, metrics]""
      - ""no_empty_values: [report_title, publication_date]""

  extracted_report_metrics:
    agent: DocumentRetrieverAgent
    description: ""Extract key metrics from the financial reports""
    type: text
    inputs: [latest_financial_reports]
    checks:
      - ""no_empty_values: [metrics]""

  structured_metrics_table:
    agent: NumericalSequencesAgent
    description: ""Transform extracted metrics into a structured table""
    type: table
    inputs: [extracted_report_metrics]
    checks:
      - ""row_count > 0""
      - ""columns: [metric_name, metric_value]""
      - ""metric_value >= 0""

  validated_metrics_table:
    agent: ReviewerAgent
    description: ""Validate and clean the structured metrics table""
    type: table
    inputs: [structured_metrics_table]
    checks:
      - ""row_count >= structured_metrics_table.row_count * 0.95""
      - ""metric_value between 0 and 1000000""

  market_trends_chart:
    agent: VisualizationAgent
    description: ""Create a visual representation of market trends from validated metrics""
    type: image
    inputs: [validated_metrics_table]
    checks:
      - ""file_size < 5MB""
      - ""format: png""
      - ""dimensions: [width: 1920, height: 1080]""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent']",5,5,complex_tree,True,
"""Gather insights on the latest trends in renewable energy by retrieving articles from multiple reputable sources, extracting key data points, and validating the information before summarizing it into a detailed report with visualizations for a stakeholder meeting.""","assets:
  renewable_energy_articles:
    agent: DuckDuckGoSearchAgent
    description: ""Extract articles related to renewable energy from DuckDuckGo""
    type: table
    checks:
      - ""row_count > 10""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  article_chunks:
    agent: DocumentRetrieverAgent
    description: ""Retrieve relevant chunks from extracted articles""
    type: text
    inputs: [renewable_energy_articles]
    checks:
      - ""length > 500""

  extracted_data_points:
    agent: NumericalSequencesAgent
    description: ""Convert text chunks into structured data points""
    type: table
    inputs: [article_chunks]
    checks:
      - ""row_count > 0""
      - ""columns: [key_data_point, source]""
      - ""no_empty_values: [key_data_point]""

  validated_data_points:
    agent: ReviewerAgent
    description: ""Validate and clean the extracted data points""
    type: table
    inputs: [extracted_data_points]
    checks:
      - ""row_count >= extracted_data_points.row_count * 0.95""
      - ""no_null_values: [key_data_point]""

  comprehensive_insights:
    agent: AnswererAgent
    description: ""Combine validated data points into a comprehensive insights report""
    type: table
    inputs: [validated_data_points]
    checks:
      - ""row_count > 0""
      - ""columns: [summary, key_trends]""

  insights_visualization:
    agent: VisualizationAgent
    description: ""Create visual representation of insights for stakeholder meeting""
    type: image
    inputs: [comprehensive_insights]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'AnswererAgent']",6,6,complex_tree,True,
"""Gather user feedback from our latest product launch, analyze sentiment from the collected responses, validate the findings, and create a visual report highlighting key insights and trends over time.""","assets:
  user_feedback_data:
    agent: UserInputAgent
    description: ""Gather user feedback from the latest product launch""
    type: text
    checks:
      - ""length > 0""
      - ""no_empty_values: [feedback]""

  sentiment_analysis_results:
    agent: MleAgent
    description: ""Analyze sentiment from user feedback""
    type: model
    inputs: [user_feedback_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [positive_sentiment, negative_sentiment]""

  validated_sentiment_results:
    agent: ReviewerAgent
    description: ""Validate sentiment analysis findings for accuracy""
    type: table
    inputs: [sentiment_analysis_results]
    checks:
      - ""row_count > 0""
      - ""no_null_values: [positive_sentiment, negative_sentiment]""

  insights_summary_table:
    agent: AnswererAgent
    description: ""Combine multiple insights from sentiment analysis""
    type: table
    inputs: [validated_sentiment_results]
    checks:
      - ""row_count >= 1""
      - ""columns: [insight, count, percentage]""
      - ""no_empty_values: [insight]""

  key_insights_chart:
    agent: VisualizationAgent
    description: ""Create visual report highlighting key insights from feedback""
    type: image
    inputs: [insights_summary_table]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['UserInputAgent', 'VisualizationAgent', 'MleAgent', 'ReviewerAgent', 'AnswererAgent']",5,5,complex_tree,True,
"""Conduct a market research analysis on the latest trends in renewable energy by gathering data from various online sources, extracting relevant documents and studies, analyzing the findings to identify key patterns, and ultimately creating a visual report that summarizes the insights and recommendations.""","assets:
  renewable_energy_search_results:
    agent: DuckDuckGoSearchAgent
    description: ""Extract latest trends in renewable energy from DuckDuckGo search""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  relevant_documents:
    agent: DocumentRetrieverAgent
    description: ""Retrieve relevant documents and studies on renewable energy""
    type: text
    checks:
      - ""non_empty: true""

  structured_data_from_documents:
    agent: NumericalSequencesAgent
    description: ""Transform unstructured text data into structured tables""
    type: table
    inputs: [relevant_documents]
    checks:
      - ""row_count > 0""
      - ""columns: [data_point, value]""
      - ""no_null_values: [data_point, value]""

  trend_analysis_model:
    agent: MleAgent
    description: ""Analyze data to identify key patterns and create ML model""
    type: model
    inputs: [structured_data_from_documents]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [data_point, value]""

  insights_summary:
    agent: AnswererAgent
    description: ""Combine findings into a comprehensive insights summary""
    type: table
    inputs: [renewable_energy_search_results, structured_data_from_documents]
    checks:
      - ""row_count > 0""
      - ""columns: [insight, recommendation]""
      - ""no_empty_values: [insight]""

  visual_report_chart:
    agent: VisualizationAgent
    description: ""Create visual report summarizing insights and recommendations""
    type: image
    inputs: [insights_summary]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'MleAgent', 'AnswererAgent']",6,6,complex_tree,True,
"""Gather user feedback from our product website, analyze the sentiment, extract common themes, and create a visual report of the findings to help guide our next development cycle.""","assets:
  user_feedback_data:
    agent: UserInputAgent
    description: ""Gather user feedback from the product website""
    type: text
    checks:
      - ""non_empty: true""

  feedback_sentiment_analysis:
    agent: MleAgent
    description: ""Analyze user feedback to extract sentiment""
    type: model
    inputs: [user_feedback_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [feedback_text]""

  common_themes_extraction:
    agent: NumericalSequencesAgent
    description: ""Extract common themes from user feedback text""
    type: table
    inputs: [user_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [theme, frequency]""
      - ""no_null_values: [theme]""

  validated_themes_data:
    agent: ReviewerAgent
    description: ""Validate extracted themes for relevance and accuracy""
    type: table
    inputs: [common_themes_extraction]
    checks:
      - ""row_count >= common_themes_extraction.row_count * 0.90""
      - ""no_empty_values: [theme]""

  themes_summary_report:
    agent: UrlRetrieverAgent
    description: ""Combine validated themes into a structured summary""
    type: table
    inputs: [validated_themes_data]
    checks:
      - ""row_count > 0""
      - ""columns: [theme, frequency, relevance_score]""

  visual_feedback_report:
    agent: VisualizationAgent
    description: ""Create a visual report of user feedback themes""
    type: image
    inputs: [themes_summary_report]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [width: 1920, height: 1080]""","['NumericalSequencesAgent', 'UserInputAgent', 'VisualizationAgent', 'MleAgent', 'ReviewerAgent', 'UrlRetrieverAgent']",6,6,complex_tree,True,
"""Compile a comprehensive report on climate change impacts by gathering recent studies from various online sources, analyzing the data to identify key trends, validating the findings, and generating a visual representation of the data over time.""","assets:
  recent_climate_studies_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract recent studies on climate change impacts from DuckDuckGo""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, publication_date, summary]""
      - ""no_empty_values: [title, url]""

  document_chunks:
    agent: DocumentRetrieverAgent
    description: ""Retrieve relevant text chunks from climate change documents""
    type: text
    checks:
      - ""non_empty: true""

  structured_climate_data:
    agent: NumericalSequencesAgent
    description: ""Transform unstructured text data into structured tables""
    type: table
    inputs: [document_chunks]
    checks:
      - ""row_count > 0""
      - ""columns: [year, impact_metric, value]""
      - ""value >= 0""

  analyzed_climate_model:
    agent: MleAgent
    description: ""Analyze climate data to create a predictive model""
    type: model
    inputs: [structured_climate_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [year, impact_metric]""

  validated_climate_data:
    agent: ReviewerAgent
    description: ""Validate and ensure the accuracy of the analyzed climate data""
    type: table
    inputs: [structured_climate_data]
    checks:
      - ""row_count >= structured_climate_data.row_count * 0.95""
      - ""value within range: [0, 100]""

  climate_trend_chart:
    agent: VisualizationAgent
    description: ""Generate a visual chart displaying climate change impact trends over time""
    type: image
    inputs: [validated_climate_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'MleAgent']",6,6,complex_tree,True,
"""Gather insights on customer feedback from recent survey responses, validate the data for consistency, extract key themes and trends, and generate a visual report to present in the upcoming management meeting.""","assets:
  customer_feedback_data:
    agent: DocumentRetrieverAgent
    description: ""Extract recent survey responses from document collection""
    type: text
    checks:
      - ""non_empty: true""

  validated_feedback_data:
    agent: ReviewerAgent
    description: ""Validate customer feedback data for consistency and quality""
    type: table
    inputs: [customer_feedback_data]
    checks:
      - ""row_count > 0""
      - ""no_null_values: [feedback_id, response_text]""
      - ""response_text_length <= 1000""

  key_themes_data:
    agent: NumericalSequencesAgent
    description: ""Extract key themes and trends from validated feedback""
    type: table
    inputs: [validated_feedback_data]
    checks:
      - ""row_count >= 5""
      - ""columns: [theme, frequency]""
      - ""no_empty_values: [theme]""

  summarized_themes_data:
    agent: UrlRetrieverAgent
    description: ""Combine summarized themes into structured data""
    type: table
    inputs: [key_themes_data]
    checks:
      - ""row_count > 0""
      - ""columns: [theme_summary, detail]""
      - ""no_empty_values: [theme_summary]""

  visual_feedback_report:
    agent: VisualizationAgent
    description: ""Create visual report of customer feedback themes""
    type: image
    inputs: [summarized_themes_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [width: 1920, height: 1080]""
      - ""format: png""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'VisualizationAgent', 'ReviewerAgent', 'UrlRetrieverAgent']",5,5,complex_tree,True,
"""Gather and analyze customer feedback from multiple online platforms, validate the insights against our internal database, create a machine learning model to identify key sentiment trends, and generate a comprehensive report with visualizations for our marketing team.""","assets:
  customer_feedback_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract customer feedback from DuckDuckGo search results""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [customer_id, feedback_text, feedback_date]""
      - ""no_null_values: [customer_id, feedback_text]""

  additional_feedback_data:
    agent: BraveSearchAgent
    description: ""Extract additional customer feedback from Brave search results""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [customer_id, feedback_text, feedback_date]""
      - ""no_null_values: [customer_id, feedback_text]""

  consolidated_feedback_data:
    agent: UrlRetrieverAgent
    description: ""Combine customer feedback from various sources into a structured summary""
    type: table
    inputs: [customer_feedback_data, additional_feedback_data]
    checks:
      - ""row_count = customer_feedback_data.row_count + additional_feedback_data.row_count""
      - ""columns: [customer_id, feedback_text, feedback_date]""

  validated_feedback_data:
    agent: ReviewerAgent
    description: ""Validate and clean consolidated customer feedback data""
    type: table
    inputs: [consolidated_feedback_data]
    checks:
      - ""row_count >= consolidated_feedback_data.row_count * 0.95""
      - ""no_empty_values: [customer_id, feedback_text]""

  sentiment_analysis_model:
    agent: MleAgent
    description: ""Create a machine learning model to analyze customer sentiment trends""
    type: model
    inputs: [validated_feedback_data]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [customer_id, feedback_text]""
      - ""model_type: classification""

  sentiment_trend_visualization:
    agent: VisualizationAgent
    description: ""Generate visualization of sentiment trends based on the analysis model""
    type: image
    inputs: [validated_feedback_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [width: 800, height: 600]""

  comprehensive_feedback_report:
    agent: AnswererAgent
    description: ""Create a comprehensive report summarizing insights from customer feedback""
    type: table
    inputs: [validated_feedback_data, sentiment_analysis_model]
    checks:
      - ""row_count > 0""
      - ""columns: [summary, insights, recommendations]""","['VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'MleAgent', 'UrlRetrieverAgent', 'AnswererAgent', 'BraveSearchAgent']",7,7,complex_tree,True,
"""Compile a comprehensive market research report on consumer trends in sustainable products by gathering recent articles from multiple online sources, extracting relevant insights, validating the data, and creating visualizations to highlight key findings and statistics.""","assets:
  online_article_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract recent articles on sustainable products from DuckDuckGo""
    type: table
    checks:
      - ""row_count > 10""
      - ""columns: [title, url, date, snippet]""
      - ""no_empty_values: [title, url]""

  url_content_data:
    agent: UrlRetrieverAgent
    description: ""Combine URL content from extracted articles into structured summaries""
    type: table
    inputs: [online_article_data]
    checks:
      - ""row_count >= online_article_data.row_count""
      - ""columns: [title, summary, keywords]""

  validated_article_data:
    agent: ReviewerAgent
    description: ""Validate extracted article summaries for accuracy""
    type: table
    inputs: [url_content_data]
    checks:
      - ""row_count >= url_content_data.row_count * 0.95""
      - ""no_empty_values: [summary]""

  consumer_trends_data:
    agent: NumericalSequencesAgent
    description: ""Analyze validated articles to extract consumer trends data""
    type: table
    inputs: [validated_article_data]
    checks:
      - ""row_count > 0""
      - ""columns: [trend, frequency, impact]""
      - ""no_empty_values: [trend]""

  market_trends_model:
    agent: MleAgent
    description: ""Create a model predicting consumer behavior trends from the data""
    type: model
    inputs: [consumer_trends_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [trend, frequency, impact]""

  trends_visualization_chart:
    agent: VisualizationAgent
    description: ""Generate visualizations to highlight key consumer trends""
    type: image
    inputs: [consumer_trends_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['NumericalSequencesAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'MleAgent', 'UrlRetrieverAgent']",6,6,complex_tree,True,
"""Gather user feedback from our product website, analyze sentiment trends over the past month, extract relevant comments, and create a detailed report with visualizations to identify areas for improvement.""","assets:
  user_feedback_data:
    agent: UserInputAgent
    description: ""Gather user feedback from the product website""
    type: text
    checks:
      - ""length > 0""
      - ""no_empty_values: [feedback]""

  extracted_comments:
    agent: DocumentRetrieverAgent
    description: ""Extract relevant comments from user feedback data""
    type: text
    inputs: [user_feedback_data]
    checks:
      - ""length > 0""

  sentiment_analysis_results:
    agent: MleAgent
    description: ""Analyze sentiment trends from extracted comments""
    type: model
    inputs: [extracted_comments]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [comment_length, sentiment_score]""

  summarized_sentiment_data:
    agent: AnswererAgent
    description: ""Create comprehensive summary of sentiment analysis""
    type: table
    inputs: [sentiment_analysis_results]
    checks:
      - ""row_count > 0""
      - ""columns: [sentiment, count, percentage]""
      - ""no_null_values: [sentiment, count]""

  visualization_report:
    agent: VisualizationAgent
    description: ""Generate visualization report on sentiment trends""
    type: image
    inputs: [summarized_sentiment_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""","['DocumentRetrieverAgent', 'UserInputAgent', 'VisualizationAgent', 'MleAgent', 'AnswererAgent']",5,5,complex_tree,True,
"""Gather user feedback from our latest product launch through surveys, analyze the responses to identify key trends and sentiment, create a summary report with visualizations, and publish the findings on our internal dashboard.""","assets:
  user_feedback_responses:
    agent: UserInputAgent
    description: ""Gather user feedback from product launch surveys""
    type: text
    checks:
      - ""no_empty_values: [response_text]""
      - ""response_count > 0""

  analyzed_feedback_data:
    agent: NumericalSequencesAgent
    description: ""Analyze feedback text to extract key trends and sentiments""
    type: table
    inputs: [user_feedback_responses]
    checks:
      - ""row_count > 0""
      - ""columns: [sentiment, trend, count]""
      - ""no_null_values: [sentiment, trend]""

  validated_feedback_data:
    agent: ReviewerAgent
    description: ""Validate the analyzed feedback data for accuracy""
    type: table
    inputs: [analyzed_feedback_data]
    checks:
      - ""row_count >= analyzed_feedback_data.row_count * 0.95""
      - ""count >= 0""

  summary_report:
    agent: AnswererAgent
    description: ""Create a comprehensive summary report from validated feedback data""
    type: table
    inputs: [validated_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [summary, recommendations]""

  feedback_visualization_chart:
    agent: VisualizationAgent
    description: ""Generate visual representation of feedback trends""
    type: image
    inputs: [validated_feedback_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [800, 600]""

  published_findings:
    agent: BashAgent
    description: ""Publish the summary report and visualization to the internal dashboard""
    type: text
    inputs: [summary_report, feedback_visualization_chart]
    checks:
      - ""no_empty_values: [dashboard_link]""
      - ""total_files: 2""","['NumericalSequencesAgent', 'BashAgent', 'UserInputAgent', 'VisualizationAgent', 'ReviewerAgent', 'AnswererAgent']",6,6,complex_tree,True,
"""Gather and analyze customer feedback from various online platforms, extract key themes and sentiment, generate a comprehensive report with visual summaries of the findings, and suggest actionable improvements based on the data trends.""","assets:
  customer_feedback_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract customer feedback from DuckDuckGo search results""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [feedback_id, customer_name, feedback_text, sentiment_score]""
      - ""no_null_values: [feedback_id, customer_name, feedback_text]""

  social_media_feedback_data:
    agent: BraveSearchAgent
    description: ""Extract customer feedback from Brave web search results""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [feedback_id, platform, feedback_text, sentiment_score]""
      - ""no_null_values: [feedback_id, platform, feedback_text]""

  combined_feedback_data:
    agent: UrlRetrieverAgent
    description: ""Combine feedback from various platforms into a structured summary""
    type: table
    inputs: [customer_feedback_data, social_media_feedback_data]
    checks:
      - ""row_count >= customer_feedback_data.row_count + social_media_feedback_data.row_count""
      - ""columns: [feedback_id, source, feedback_text, sentiment_score]""
      - ""no_empty_values: [feedback_id, feedback_text]""

  sentiment_analysis_model:
    agent: MleAgent
    description: ""Analyze feedback data to extract sentiment patterns and create a sentiment analysis model""
    type: model
    inputs: [combined_feedback_data]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [feedback_text]""
      - ""model_type: classification""

  validated_feedback_data:
    agent: ReviewerAgent
    description: ""Validate combined feedback data for accuracy and consistency""
    type: table
    inputs: [combined_feedback_data]
    checks:
      - ""row_count >= combined_feedback_data.row_count * 0.95""
      - ""sentiment_score between -1 and 1""
      - ""no_null_values: [feedback_id, sentiment_score]""

  feedback_summary_report:
    agent: AnswererAgent
    description: ""Generate a comprehensive report summarizing the feedback and suggested improvements""
    type: table
    inputs: [validated_feedback_data, sentiment_analysis_model]
    checks:
      - ""row_count > 0""
      - ""columns: [summary_id, key_themes, suggested_improvements, overall_sentiment]""
      - ""no_null_values: [summary_id, key_themes]""

  feedback_visualization:
    agent: VisualizationAgent
    description: ""Create visual summaries of the feedback findings""
    type: image
    inputs: [validated_feedback_data]
    checks:
      - ""file_size < 5MB""
      - ""format: png""","['VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'MleAgent', 'UrlRetrieverAgent', 'AnswererAgent', 'BraveSearchAgent']",7,7,complex_tree,True,
"""Conduct a comprehensive market analysis on electric vehicles, pulling recent articles and data from web searches and our internal datasets, validating the findings, synthesizing the information into a structured report, and generating visualizations to highlight trends and key insights for our upcoming strategy meeting.""","assets:
  recent_articles_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract recent articles about electric vehicles from DuckDuckGo""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  web_search_results:
    agent: BraveSearchAgent
    description: ""Pull additional market analysis data from Brave search""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  internal_data_sources:
    agent: SqlAgent
    description: ""Retrieve internal datasets related to electric vehicle sales""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [model, sales_volume, year, market_share]""
      - ""sales_volume >= 0""
      - ""no_null_values: [model, year]""

  combined_market_data:
    agent: AnswererAgent
    description: ""Combine data from web searches and internal data sources for market analysis""
    type: table
    inputs: [recent_articles_data, web_search_results, internal_data_sources]
    checks:
      - ""row_count >= recent_articles_data.row_count + web_search_results.row_count + internal_data_sources.row_count""
      - ""columns: [title, url, snippet, model, sales_volume, year, market_share]""
      - ""no_empty_values: [model, year]""

  validated_market_data:
    agent: ReviewerAgent
    description: ""Validate combined market data for accuracy and consistency""
    type: table
    inputs: [combined_market_data]
    checks:
      - ""row_count >= combined_market_data.row_count * 0.95""
      - ""sales_volume >= 0""
      - ""market_share between 0 and 100""

  market_trends_visualization:
    agent: VisualizationAgent
    description: ""Create visualizations to highlight trends in electric vehicle market data""
    type: image
    inputs: [validated_market_data]
    checks:
      - ""file_size < 5MB""
      - ""format: png""
      - ""dimensions: [width >= 800, height >= 600]""","['SqlAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'AnswererAgent', 'BraveSearchAgent']",6,6,complex_tree,True,
