scenario,workflow_yaml,agents_used,num_steps,complexity,is_valid,error_message
"""Identify the top 10 online retailers in the fashion industry, then look up each retailer's website to gather information about their return policies.""","assets:
  fashion_retailer_search_1:
    agent: brave_search
    description: ""Search for top online retailers in the fashion industry""
    type: table

  fashion_retailer_search_2:
    agent: brave_search
    description: ""Search for leading fashion retailers online""
    type: table

  fashion_retailer_search_3:
    agent: brave_search
    description: ""Find popular online stores in the fashion sector""
    type: table

  combined_fashion_retailer_results:
    type: for_each
    description: ""Consolidate search results into a single list""
    inputs: [fashion_retailer_search_1, fashion_retailer_search_2, fashion_retailer_search_3]
    row_output: retailer_homepage_content
    row_chain:
      assets:
        retailer_homepage_content:
          agent: url
          description: ""Visit the URL from this search result row to gather return policy information""
          type: text
          inputs: [__row__]

  final_return_policy_summary:
    agent: answerer
    description: ""Summarize return policies from all fashion retailers""
    type: table
    inputs: [combined_fashion_retailer_results]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Retrieve the top 10 trending movies this week, then check each movie's IMDb page to gather its cast, director, and user ratings.""","assets:
  trending_movies_search:
    agent: brave_search
    description: ""Search for the top trending movies this week""
    type: table

  trending_movies_search_2:
    agent: brave_search
    description: ""Search for the latest popular movies""
    type: table

  trending_movies_search_3:
    agent: brave_search
    description: ""Search for current box office hits""
    type: table

  movie_imdb_pages:
    type: for_each
    description: ""Fetch each movie's IMDb page to gather cast, director, and user ratings""
    inputs: [trending_movies_search]
    row_output: imdb_content
    row_chain:
      assets:
        imdb_content:
          agent: url
          description: ""Visit the IMDb page from this search result row""
          type: text
          inputs: [__row__]

  final_movie_details:
    agent: answerer
    description: ""Compile the cast, director, and user ratings from all IMDb pages""
    type: table
    inputs: [movie_imdb_pages]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 universities for computer science, then check each university's website for their latest research initiatives and funding opportunities.""","assets:
  university_search_1:
    agent: brave_search
    description: ""Search for the top universities for computer science""
    type: table

  university_search_2:
    agent: brave_search
    description: ""Search for leading computer science programs globally""
    type: table

  university_search_3:
    agent: brave_search
    description: ""Find universities recognized for computer science excellence""
    type: table

  university_websites:
    type: for_each
    description: ""Fetch each university's website to read about their latest research initiatives and funding opportunities""
    inputs: [university_search_1, university_search_2, university_search_3]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile and summarize the research initiatives and funding opportunities from all university websites""
    type: table
    inputs: [university_websites]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Compile a list of the top 10 highest-grossing movies of the year, then for each movie, check their official websites for bonus features and special releases.""","assets:
  movie_search_2023:
    agent: brave_search
    description: ""Search for the highest-grossing movies of 2023""
    type: table

  top_movie_search:
    agent: brave_search
    description: ""Search for the top 10 highest-grossing movies""
    type: table

  movie_homepages:
    type: for_each
    description: ""Fetch each movie's official website to check for bonus features and special releases""
    inputs: [top_movie_search]
    row_output: homepage_content
    row_chain:
      assets:
        homepage_content:
          agent: url
          description: ""Visit the official website from this search result row""
          type: text
          inputs: [__row__]

  final_movie_features:
    agent: answerer
    description: ""Compile and compare the bonus features and special releases from all movie homepages""
    type: table
    inputs: [movie_homepages]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""Identify the top 10 emerging startups in the renewable energy sector, then for each startup, look up their latest funding rounds and key innovations.""","assets:
  renewable_energy_startups_search:
    agent: brave_search
    description: ""Search for the top emerging startups in the renewable energy sector""
    type: table

  funding_rounds_search:
    agent: brave_search
    description: ""Search for the latest funding rounds of renewable energy startups""
    type: table

  innovations_search:
    agent: brave_search
    description: ""Search for key innovations from renewable energy startups""
    type: table

  startup_funding_rounds:
    type: for_each
    description: ""Fetch each startup's latest funding rounds""
    inputs: [renewable_energy_startups_search]
    row_output: funding_round_details
    row_chain:
      assets:
        funding_round_details:
          agent: url
          description: ""Visit the URL to find the latest funding rounds for this startup""
          type: text
          inputs: [__row__]

  startup_innovations:
    type: for_each
    description: ""Fetch each startup's key innovations""
    inputs: [renewable_energy_startups_search]
    row_output: innovation_details
    row_chain:
      assets:
        innovation_details:
          agent: url
          description: ""Visit the URL to find key innovations for this startup""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Combine all details of startups, funding rounds, and innovations""
    type: table
    inputs: [startup_funding_rounds, startup_innovations]","['answerer', 'brave_search']",6,multi_search_then_fetch,True,
"""List all the universities in California, then for each university, search for their latest research publications and summarize the main findings.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for universities in California""
    type: table

  publication_search:
    agent: brave_search
    description: ""Search for latest research publications for each university""
    type: table

  universities:
    type: for_each
    description: ""Fetch latest research publications for each university""
    inputs: [university_search]
    row_output: publication_content
    row_chain:
      assets:
        publication_content:
          agent: url
          description: ""Visit the URL from the university search result row to get publications""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the main findings of the research publications""
    type: table
    inputs: [universities]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""Compile a list of the best-rated restaurants in New York City, then for each restaurant, check their website for the latest menu and any special promotions.""","assets:
  restaurant_search_1:
    agent: brave_search
    description: ""Search for the best-rated restaurants in New York City""
    type: table

  restaurant_search_2:
    agent: brave_search
    description: ""Search for top dining options in NYC""
    type: table

  restaurant_search_3:
    agent: brave_search
    description: ""Find the highest rated eateries in New York City""
    type: table

  restaurant_websites:
    type: for_each
    description: ""Fetch each restaurant's website to read their latest menu and promotions""
    inputs: [restaurant_search_1, restaurant_search_2, restaurant_search_3]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the restaurant URL from this search result row""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile the latest menu and promotions from all restaurant websites""
    type: table
    inputs: [restaurant_websites]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 renewable energy startups, then for each startup, find their latest funding round details and key personnel information.""","assets:
  startup_search:
    agent: brave_search
    description: ""Search for the top renewable energy startups""
    type: table

  funding_round_search:
    agent: brave_search
    description: ""Search for the latest funding round details for renewable energy startups""
    type: table

  key_personnel_search:
    agent: brave_search
    description: ""Search for key personnel information for renewable energy startups""
    type: table

  startup_funding_rounds:
    type: for_each
    description: ""Fetch the latest funding round details for each startup""
    inputs: [startup_search]
    row_output: funding_round_details
    row_chain:
      assets:
        funding_round_details:
          agent: url
          description: ""Visit the URL from this search result row to get funding round details""
          type: text
          inputs: [__row__]

  startup_key_personnel:
    type: for_each
    description: ""Fetch key personnel information for each startup""
    inputs: [startup_search]
    row_output: personnel_info
    row_chain:
      assets:
        personnel_info:
          agent: url
          description: ""Visit the URL from this search result row to get key personnel information""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Combine funding round details and key personnel information for all startups""
    type: table
    inputs: [startup_funding_rounds, startup_key_personnel]","['answerer', 'brave_search']",6,multi_search_then_fetch,True,
"""Identify the top 10 e-commerce websites in the US, then for each site, fetch their latest customer reviews and summarize the overall sentiment.""","assets:
  ecommerce_search_1:
    agent: brave_search
    description: ""Search for the top e-commerce websites in the US""
    type: table

  ecommerce_search_2:
    agent: brave_search
    description: ""Search for popular online shopping platforms in the US""
    type: table

  ecommerce_search_3:
    agent: brave_search
    description: ""Find leading e-commerce sites in the United States""
    type: table

  combined_ecommerce_search:
    type: for_each
    description: ""Combine results from multiple e-commerce search queries""
    inputs: [ecommerce_search_1, ecommerce_search_2, ecommerce_search_3]
    row_output: ecommerce_site_url
    row_chain:
      assets:
        ecommerce_site_url:
          agent: url
          description: ""Fetch the latest customer reviews from each e-commerce site's URL""
          type: text
          inputs: [__row__]

  final_sentiment_analysis:
    agent: answerer
    description: ""Summarize the overall sentiment of customer reviews from all e-commerce sites""
    type: table
    inputs: [ecommerce_site_url]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 universities for computer science, and for each university, check their website to find and list their current research projects.""","assets:
  university_search_1:
    agent: brave_search
    description: ""Search for the top universities for computer science""
    type: table

  university_search_2:
    agent: brave_search
    description: ""Search for leading computer science institutions""
    type: table

  university_search_3:
    agent: brave_search
    description: ""Find the best universities for studying computer science""
    type: table

  university_homepages:
    type: for_each
    description: ""Fetch each university's homepage to find their current research projects""
    inputs: [university_search_1, university_search_2, university_search_3]
    row_output: research_projects_content
    row_chain:
      assets:
        research_projects_content:
          agent: url
          description: ""Visit the university's homepage to check for current research projects""
          type: text
          inputs: [__row__]

  final_research_projects:
    agent: answerer
    description: ""Compile a list of current research projects from all universities""
    type: table
    inputs: [university_homepages]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 trending health apps, then check each app's website to gather details about their features and user ratings.""","assets:
  health_app_search_1:
    agent: brave_search
    description: ""Search for trending health apps""
    type: table

  health_app_search_2:
    agent: brave_search
    description: ""Search for popular health applications""
    type: table

  health_app_search_3:
    agent: brave_search
    description: ""Search for top rated health apps""
    type: table

  combined_health_app_results:
    type: for_each
    description: ""Combine results from multiple health app searches""
    inputs: [health_app_search_1, health_app_search_2, health_app_search_3]
    row_output: app_url
    row_chain:
      assets:
        app_url:
          agent: url
          description: ""Visit the app's website to gather details about features and user ratings""
          type: text
          inputs: [__row__]

  final_health_app_summary:
    agent: answerer
    description: ""Summarize features and user ratings of the health apps""
    type: table
    inputs: [combined_health_app_results]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 bestselling books of the year, then for each book, fetch its author’s biography and recent interviews.""","assets:
  bestselling_books_search:
    agent: brave_search
    description: ""Search for the top 10 bestselling books of the year""
    type: table

  author_biographies_search:
    agent: brave_search
    description: ""Search for authors' biographies of the bestselling books""
    type: table

  author_interviews_search:
    agent: brave_search
    description: ""Search for recent interviews of the authors of the bestselling books""
    type: table

  fetch_author_biographies:
    type: for_each
    description: ""Fetch each author's biography based on search results""
    inputs: [author_biographies_search]
    row_output: biography_content
    row_chain:
      assets:
        biography_content:
          agent: url
          description: ""Visit the URL from this biography search result row""
          type: text
          inputs: [__row__]

  fetch_author_interviews:
    type: for_each
    description: ""Fetch each author's recent interview based on search results""
    inputs: [author_interviews_search]
    row_output: interview_content
    row_chain:
      assets:
        interview_content:
          agent: url
          description: ""Visit the URL from this interview search result row""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Combine all author biographies and interviews into a comprehensive summary""
    type: table
    inputs: [fetch_author_biographies, fetch_author_interviews]","['answerer', 'brave_search']",6,multi_search_then_fetch,True,
"""Identify the top 10 electric vehicle manufacturers, then for each manufacturer check their official website for the latest model releases and specifications.""","assets:
  ev_manufacturers_search:
    agent: brave_search
    description: ""Search for the top electric vehicle manufacturers""
    type: table

  ev_models_search:
    agent: brave_search
    description: ""Search for the latest models released by electric vehicle manufacturers""
    type: table

  manufacturers_homepages:
    type: for_each
    description: ""Fetch each manufacturer's official website to read the latest model releases and specifications""
    inputs: [ev_manufacturers_search]
    row_output: homepage_content
    row_chain:
      assets:
        homepage_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]

  final_ev_analysis:
    agent: answerer
    description: ""Combine all information about manufacturers and their latest model releases""
    type: table
    inputs: [manufacturers_homepages, ev_models_search]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""Identify the top 10 smartphone brands currently in the market, then for each brand, check their official website for the latest product releases and specifications.""","assets:
  smartphone_brands_search:
    agent: brave_search
    description: ""Search for the top smartphone brands currently in the market""
    type: table

  latest_releases_search:
    agent: brave_search
    description: ""Search for the latest product releases and specifications for smartphones""
    type: table

  smartphone_brands_homepages:
    type: for_each
    description: ""Fetch each smartphone brand's official website to read the latest product releases and specifications""
    inputs: [smartphone_brands_search]
    row_output: homepage_content
    row_chain:
      assets:
        homepage_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]

  final_synthesis:
    agent: answerer
    description: ""Combine all information about smartphone brands and their latest releases""
    type: table
    inputs: [smartphone_brands_homepages]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""List the top 10 universities for computer science, then for each university, check their website for information on their current research projects and faculty publications.""","assets:
  university_search_1:
    agent: brave_search
    description: ""Search for the top universities for computer science""
    type: table

  university_search_2:
    agent: brave_search
    description: ""Search for rankings of top computer science universities""
    type: table

  university_search_3:
    agent: brave_search
    description: ""Find lists of leading universities in computer science""
    type: table

  university_websites:
    type: for_each
    description: ""Fetch each university's website to gather information on research projects and faculty publications""
    inputs: [university_search_1, university_search_2, university_search_3]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the university's URL from the search result row""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile the research project and faculty publication information from all university websites""
    type: table
    inputs: [university_websites]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 universities offering online degrees in computer science, then visit each university's website to gather information about their specific online programs and admission requirements.""","assets:
  university_search_online_degrees:
    agent: brave_search
    description: ""Search for universities offering online degrees in computer science""
    type: table

  university_search_admission_requirements:
    agent: brave_search
    description: ""Search for admission requirements for online computer science degrees""
    type: table

  university_search_program_details:
    agent: brave_search
    description: ""Search for program details of online computer science degrees""
    type: table

  university_homepages:
    type: for_each
    description: ""Fetch each university's homepage to gather information about their online programs and admission requirements""
    inputs: [university_search_online_degrees]
    row_output: university_info
    row_chain:
      assets:
        university_info:
          agent: url
          description: ""Visit the URL from the university search result row""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile all gathered information about universities offering online degrees in computer science""
    type: table
    inputs: [university_homepages, university_search_admission_requirements, university_search_program_details]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 universities for computer science in the US, then check each university's official website for their latest research publications.""","assets:
  university_search_1:
    agent: brave_search
    description: ""Search for the top universities for computer science in the US""
    type: table

  university_search_2:
    agent: brave_search
    description: ""Search for best computer science programs in US universities""
    type: table

  university_search_3:
    agent: brave_search
    description: ""Find rankings of top US universities for computer science""
    type: table

  university_homepages:
    type: for_each
    description: ""Fetch each university's official website to read their latest research publications""
    inputs: [university_search_1, university_search_2, university_search_3]
    row_output: homepage_content
    row_chain:
      assets:
        homepage_content:
          agent: url
          description: ""Visit the official website from this search result row""
          type: text
          inputs: [__row__]

  final_publications_summary:
    agent: answerer
    description: ""Summarize the latest research publications from each university's homepage""
    type: table
    inputs: [university_homepages]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Compile a list of the top 10 highest-grossing movies of 2023, then for each movie, fetch its official website and summarize the plot and cast details.""","assets:
  movie_search_2023:
    agent: brave_search
    description: ""Search for the top 10 highest-grossing movies of 2023""
    type: table

  movie_details_search:
    agent: brave_search
    description: ""Search for official websites of the top movies""
    type: table
    inputs: [movie_search_2023]

  movie_homepages:
    type: for_each
    description: ""Fetch each movie's official website to read its plot and cast details""
    inputs: [movie_details_search]
    row_output: homepage_content
    row_chain:
      assets:
        homepage_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the plot and cast details from all movies' homepages""
    type: table
    inputs: [movie_homepages]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""Identify the top 10 universities in the world for computer science, then for each university, check their official website to see the latest research initiatives and faculty publications.""","assets:
  university_search_1:
    agent: brave_search
    description: ""Search for the top universities in the world for computer science""
    type: table

  university_search_2:
    agent: brave_search
    description: ""Search for the best computer science programs globally""
    type: table

  university_search_3:
    agent: brave_search
    description: ""Find rankings of universities specializing in computer science""
    type: table

  combined_university_search:
    type: for_each
    description: ""Combine the search results into a single table of universities""
    inputs: [university_search_1, university_search_2, university_search_3]
    row_output: university_info
    row_chain:
      assets:
        university_info:
          agent: url
          description: ""Visit the official website of the university to check latest research initiatives and faculty publications""
          type: text
          inputs: [__row__]

  final_report:
    agent: answerer
    description: ""Compile the latest research initiatives and faculty publications for all universities""
    type: table
    inputs: [combined_university_search]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Find the top 10 travel destinations for 2023, then search for each destination's local cuisine and compile a list of the must-try dishes.""","assets:
  travel_destinations_search:
    agent: brave_search
    description: ""Search for the top travel destinations for 2023""
    type: table

  local_cuisine_search:
    agent: brave_search
    description: ""Search for local cuisine of each travel destination""
    type: table

  travel_destinations_combined:
    type: for_each
    description: ""Fetch the local cuisine for each travel destination""
    inputs: [travel_destinations_search]
    row_output: cuisine_content
    row_chain:
      assets:
        cuisine_content:
          agent: url
          description: ""Visit the URL from this search result row to find local cuisine""
          type: text
          inputs: [__row__]

  must_try_dishes_compilation:
    agent: answerer
    description: ""Compile a list of must-try dishes from each local cuisine""
    type: table
    inputs: [travel_destinations_combined]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""List the top 10 universities in computer science, then check each university's website for their latest research publications.""","assets:
  university_search_cs:
    agent: brave_search
    description: ""Search for the top universities in computer science""
    type: table

  university_search_rankings:
    agent: brave_search
    description: ""Search for university rankings in computer science""
    type: table

  university_homepages:
    type: for_each
    description: ""Fetch each university's homepage to read their latest research publications""
    inputs: [university_search_cs]
    row_output: homepage_content
    row_chain:
      assets:
        homepage_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]

  final_research_publications:
    agent: answerer
    description: ""Compile the latest research publications from all university homepages""
    type: table
    inputs: [university_homepages]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""Compile a list of the top 10 universities for computer science, then visit each university's website to gather information about their research facilities and faculty members.""","assets:
  university_search_1:
    agent: brave_search
    description: ""Search for the top universities for computer science""
    type: table

  university_search_2:
    agent: brave_search
    description: ""Search for top computer science programs worldwide""
    type: table

  university_search_3:
    agent: brave_search
    description: ""Search for rankings of universities with strong computer science departments""
    type: table

  university_homepages:
    type: for_each
    description: ""Fetch each university's homepage to read about their research facilities and faculty members""
    inputs: [university_search_1, university_search_2, university_search_3]
    row_output: homepage_content
    row_chain:
      assets:
        homepage_content:
          agent: url
          description: ""Visit the URL from the search result row""
          type: text
          inputs: [__row__]

  final_university_info:
    agent: answerer
    description: ""Compile information from all university homepages regarding research facilities and faculty members""
    type: table
    inputs: [university_homepages]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Compile a list of the top 10 bestselling novels from the last year, then check each author's website for their latest interviews or articles.""","assets:
  bestselling_novels_search:
    agent: brave_search
    description: ""Search for the top 10 bestselling novels from the last year""
    type: table

  author_interviews_search:
    agent: brave_search
    description: ""Search for interviews or articles for each author of the bestselling novels""
    type: table

  combined_author_interviews:
    type: for_each
    description: ""Fetch each author's website for their latest interviews or articles""
    inputs: [bestselling_novels_search]
    row_output: interview_content
    row_chain:
      assets:
        interview_content:
          agent: url
          description: ""Visit the URL from this search result row to find author interviews""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile a summary of the top bestselling novels and their authors' latest interviews""
    type: table
    inputs: [combined_author_interviews]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""Identify the top 10 highest-rated restaurants within a 50-mile radius of my location, then visit each restaurant's website to check their current menu offerings.""","assets:
  restaurant_search_high_rated:
    agent: brave_search
    description: ""Search for the top 10 highest-rated restaurants within a 50-mile radius of my location""
    type: table

  restaurant_search_specials:
    agent: brave_search
    description: ""Search for current menu offerings or specials at the top-rated restaurants""
    type: table

  restaurant_homepages:
    type: for_each
    description: ""Fetch each restaurant's website to check their current menu offerings""
    inputs: [restaurant_search_high_rated]
    row_output: menu_content
    row_chain:
      assets:
        menu_content:
          agent: url
          description: ""Visit the URL from this search result row to read the current menu offerings""
          type: text
          inputs: [__row__]

  final_menu_comparison:
    agent: answerer
    description: ""Compare all restaurants based on their current menu offerings""
    type: table
    inputs: [restaurant_homepages]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""Retrieve the top 10 restaurants in New York City, then for each restaurant, check their website for current menus and specials.""","assets:
  restaurant_search_1:
    agent: brave_search
    description: ""Search for the top restaurants in New York City""
    type: table

  restaurant_search_2:
    agent: brave_search
    description: ""Search for best rated restaurants in NYC""
    type: table

  restaurant_search_3:
    agent: brave_search
    description: ""Search for popular dining spots in New York City""
    type: table

  restaurant_urls:
    type: for_each
    description: ""Fetch each restaurant's website to read their menus and specials""
    inputs: [restaurant_search_1, restaurant_search_2, restaurant_search_3]
    row_output: menu_specials_content
    row_chain:
      assets:
        menu_specials_content:
          agent: url
          description: ""Visit the restaurant's URL from this search result row""
          type: text
          inputs: [__row__]

  final_restaurant_info:
    agent: answerer
    description: ""Combine all restaurant information including menus and specials""
    type: table
    inputs: [restaurant_urls]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 tourist attractions in Paris, then for each attraction, check their official website for current visiting hours and any COVID-19 restrictions.""","assets:
  paris_tourist_attractions_search:
    agent: brave_search
    description: ""Search for the top tourist attractions in Paris""
    type: table

  paris_attractions_search_2:
    agent: brave_search
    description: ""Search for popular tourist spots in Paris""
    type: table

  paris_attractions_search_3:
    agent: brave_search
    description: ""Search for must-see places in Paris""
    type: table

  combined_paris_attractions:
    type: for_each
    description: ""Combine search results from multiple sources for attractions""
    inputs: [paris_tourist_attractions_search, paris_attractions_search_2, paris_attractions_search_3]
    row_output: attraction_url
    row_chain:
      assets:
        attraction_url:
          agent: url
          description: ""Visit the official website for each attraction to check visiting hours and COVID-19 restrictions""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the visiting hours and COVID-19 restrictions for each attraction""
    type: table
    inputs: [combined_paris_attractions]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 universities in computer science rankings, then for each university, fetch and summarize their latest research publications.""","assets:
  university_rankings_search:
    agent: brave_search
    description: ""Search for the top universities in computer science rankings""
    type: table

  publication_search:
    agent: brave_search
    description: ""Search for latest research publications for each university""
    type: table

  university_homepages:
    type: for_each
    description: ""Fetch each university's homepage to find their research publications""
    inputs: [university_rankings_search]
    row_output: publication_content
    row_chain:
      assets:
        publication_content:
          agent: url
          description: ""Visit the URL from this search result row to read latest research publications""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the latest research publications from all universities""
    type: table
    inputs: [university_homepages]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""List the top 10 electric vehicle manufacturers, then check each company's website for their latest models and specifications.""","assets:
  ev_manufacturer_search_1:
    agent: brave_search
    description: ""Search for the top electric vehicle manufacturers""
    type: table

  ev_manufacturer_search_2:
    agent: brave_search
    description: ""Search for electric vehicle brands and manufacturers""
    type: table

  ev_manufacturer_search_3:
    agent: brave_search
    description: ""Search for leading electric vehicle companies""
    type: table

  ev_manufacturer_websites:
    type: for_each
    description: ""Fetch each manufacturer's website to check for latest models and specifications""
    inputs: [ev_manufacturer_search_1]  # Assuming we want to iterate over the first search result
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the manufacturer's website from this search result row""
          type: text
          inputs: [__row__]

  final_ev_comparison:
    agent: answerer
    description: ""Combine all manufacturers' website content to summarize latest models and specifications""
    type: table
    inputs: [ev_manufacturer_websites]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Identify the top 10 most popular online courses in data science, then visit each course's website to find and summarize user reviews.""","assets:
  course_search_data_science:
    agent: brave_search
    description: ""Search for the top online courses in data science""
    type: table

  course_search_online_learning:
    agent: brave_search
    description: ""Search for popular online learning platforms offering data science courses""
    type: table

  course_search_user_reviews:
    agent: brave_search
    description: ""Search for user reviews of popular data science courses""
    type: table

  course_homepages:
    type: for_each
    description: ""Fetch each course's homepage to find and summarize user reviews""
    inputs: [course_search_data_science]
    row_output: reviews_content
    row_chain:
      assets:
        reviews_content:
          agent: url
          description: ""Visit the URL from the course search result row to read user reviews""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize user reviews for the top online data science courses""
    type: table
    inputs: [course_homepages]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""List the top 10 universities in the world for computer science, then for each university, search for their current research projects and summarize them.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top universities in the world for computer science""
    type: table

  university_research_search:
    agent: brave_search
    description: ""Search for current research projects at each university""
    type: table

  university_homepages:
    type: for_each
    description: ""Fetch each university's homepage to read its research projects""
    inputs: [university_search]
    row_output: research_content
    row_chain:
      assets:
        research_content:
          agent: url
          description: ""Visit the URL from this search result row to find research projects""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the research projects from all universities""
    type: table
    inputs: [university_homepages]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""Identify the top 10 tourist attractions in Paris, then check each attraction's website for current visitor hours and any special events.""","assets:
  tourist_attractions_search:
    agent: brave_search
    description: ""Search for the top tourist attractions in Paris""
    type: table

  attraction_events_search:
    agent: brave_search
    description: ""Search for special events at Paris tourist attractions""
    type: table

  attraction_hours_search:
    agent: brave_search
    description: ""Search for visitor hours at Paris tourist attractions""
    type: table

  attraction_websites:
    type: for_each
    description: ""Fetch each attraction's website to read current visitor hours and special events""
    inputs: [tourist_attractions_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Combine information about visitor hours and events from all attractions""
    type: table
    inputs: [attraction_websites, attraction_events_search, attraction_hours_search]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
"""Compile a list of the top 10 bestselling novels of 2023, then for each book, find and summarize its Goodreads reviews.""","assets:
  bestselling_novels_search:
    agent: brave_search
    description: ""Search for the top 10 bestselling novels of 2023""
    type: table

  goodreads_reviews_search:
    agent: brave_search
    description: ""Search for Goodreads reviews of each bestselling novel""
    type: table

  novel_review_urls:
    type: for_each
    description: ""Fetch Goodreads review URLs for each bestselling novel""
    inputs: [bestselling_novels_search]
    row_output: review_url_content
    row_chain:
      assets:
        review_url_content:
          agent: url
          description: ""Visit the URL from this search result row to fetch reviews""
          type: text
          inputs: [__row__]

  final_reviews_summary:
    agent: answerer
    description: ""Summarize all the Goodreads reviews for the bestselling novels""
    type: table
    inputs: [novel_review_urls]","['answerer', 'brave_search']",4,multi_search_then_fetch,True,
"""List the top 10 universities for computer science, then for each university, check their website for the latest research publications in AI.""","assets:
  university_search_1:
    agent: brave_search
    description: ""Search for the top universities for computer science""
    type: table

  university_search_2:
    agent: brave_search
    description: ""Search for the best computer science programs globally""
    type: table

  university_search_3:
    agent: brave_search
    description: ""Find rankings of universities renowned for computer science research""
    type: table

  combined_university_search:
    type: for_each
    description: ""Combine results from multiple university searches""
    inputs: [university_search_1, university_search_2, university_search_3]
    row_output: university_url
    row_chain:
      assets:
        university_url:
          agent: url
          description: ""Visit the university's website from the search result row""
          type: text
          inputs: [__row__]

  final_publication_summary:
    agent: answerer
    description: ""Summarize the latest research publications in AI from each university's website""
    type: table
    inputs: [combined_university_search]","['answerer', 'brave_search']",5,multi_search_then_fetch,True,
